PERMNO,date,RET
90993,2008-08-29,-0.117936
90993,2008-09-30,-0.083494
90993,2008-10-31,0.060486
90993,2008-11-28,-0.139785
90993,2008-12-31,0.120109
90993,2009-01-30,-0.309437
90993,2009-02-27,-0.002810
90993,2009-03-31,0.311784
90993,2009-04-30,0.176313
90993,2009-05-29,0.230479
90993,2009-06-30,0.059839
90993,2009-07-31,-0.176646
90993,2009-08-31,-0.002764
90993,2009-09-30,0.036141
90993,2009-10-30,0.030867
90993,2009-11-30,0.065875
90993,2009-12-31,0.051597
90993,2010-01-29,-0.149777
90993,2010-02-26,0.123691
90993,2010-03-31,0.045577
90993,2010-04-30,0.039668
90993,2010-05-28,-0.004287
90993,2010-06-30,-0.026694
90993,2010-07-30,-0.065558
90993,2010-08-31,-0.095247
90993,2010-09-30,0.095856
90993,2010-10-29,0.096925
90993,2010-11-30,-0.018891
90993,2010-12-31,0.057232
90993,2011-01-31,0.011246
90993,2011-02-28,0.063989
90993,2011-03-31,-0.036349
90993,2011-04-29,-0.025822
90993,2011-05-31,0.002493
90993,2011-06-30,0.033651
90993,2011-07-29,-0.011306
90993,2011-08-31,-0.043390
90993,2011-09-30,0.002628
90993,2011-10-31,0.098258
90993,2011-11-30,-0.062827
90993,2011-12-30,-0.009612
90993,2012-01-31,-0.050353
90993,2012-02-29,0.205101
90993,2012-03-30,-0.003914
90993,2012-04-30,-0.031873
90993,2012-05-31,-0.079600
90993,2012-06-29,0.110494
90993,2012-07-31,-0.035005
90993,2012-08-31,0.041762
90993,2012-09-28,-0.024067
90993,2012-10-31,-0.018065
90993,2012-11-30,0.008779
90993,2012-12-31,-0.063110
90993,2013-01-31,0.120669
90993,2013-02-28,0.115820
90993,2013-03-28,0.053288
90993,2013-04-30,-0.000859
90993,2013-05-31,0.050819
90993,2013-06-28,0.038257
90993,2013-07-31,0.026384
90993,2013-08-30,-0.014799
90993,2013-09-30,0.009291
90993,2013-10-31,0.062342
90993,2013-11-29,0.106678
90993,2013-12-31,0.057574
90993,2014-01-31,-0.071714
90993,2014-02-28,0.000239
90993,2014-03-31,-0.049607
90993,2014-04-30,0.033413
90993,2014-05-30,-0.039327
90993,2014-06-30,-0.034878
90993,2014-07-31,0.017575
90993,2014-08-29,-0.016752
90993,2014-09-30,0.035450
90993,2014-10-31,0.067880
90993,2014-11-28,0.084978
90993,2014-12-31,-0.026771
90993,2015-01-30,-0.061836
90993,2015-02-27,0.144024
90993,2015-03-31,-0.006118
90993,2015-04-30,-0.037467
90993,2015-05-29,0.054558
90993,2015-06-30,-0.052454
90993,2015-07-31,0.019811
90993,2015-08-31,0.001623
90993,2015-09-30,0.032091
90993,2015-10-30,0.074088
90993,2015-11-30,0.029477
90993,2015-12-31,-0.010891
90993,2016-01-29,0.029423
90993,2016-02-29,-0.096058
90993,2016-03-31,-0.010358
90993,2016-04-29,0.020796
90993,2016-05-31,0.129525
90993,2016-06-30,-0.052781
90993,2016-07-29,0.032193
90993,2016-08-31,0.067449
90993,2016-09-30,-0.041876
90993,2016-10-31,0.003824
90993,2016-11-30,0.024446
90993,2016-12-30,0.021480
90993,2017-01-31,0.034385
90993,2017-02-28,-0.021076
90993,2017-03-31,0.051462
90993,2017-04-28,0.005512
90993,2017-05-31,-0.000166
90993,2017-06-30,0.098521
90993,2017-07-31,0.011984
90993,2017-08-31,-0.030580
90993,2017-09-29,0.065409
90993,2017-10-31,-0.037846
90993,2017-11-30,0.080938
90993,2017-12-29,-0.009657
90993,2018-01-31,0.046485
90993,2018-02-28,-0.010292
90993,2018-03-29,-0.004379
90993,2018-04-30,-0.000827
90993,2018-05-31,-0.021667
90993,2018-06-29,0.040909
90993,2018-07-31,0.004895
90993,2018-08-31,0.031390
90993,2018-09-28,-0.014430
90993,2018-10-31,0.028709
90993,2018-11-30,0.060748
90993,2018-12-31,-0.075257
90993,2019-01-31,0.018983
90993,2019-02-28,0.005081
90993,2019-03-29,-0.009527
90993,2019-04-30,0.068427
90993,2019-05-31,0.010572
90993,2019-06-28,0.048717
90993,2019-07-31,0.022341
90993,2019-08-30,0.063965
90993,2019-09-30,-0.010002
90993,2019-10-31,0.022217
90993,2019-11-29,-0.001590
90993,2019-12-31,-0.014283
90993,2020-01-31,0.077688
90993,2020-02-28,-0.105474
90993,2020-03-31,-0.091571
90993,2020-04-30,0.107740
90993,2020-05-29,0.087200
90993,2020-06-30,-0.055013
90993,2020-07-31,0.056550
90993,2020-08-31,0.097644
90993,2020-09-30,-0.055352
90993,2020-10-30,-0.056472
90993,2020-11-30,0.117691
90993,2020-12-31,0.095536
90993,2021-01-29,-0.042848
90993,2021-02-26,-0.000362
90993,2021-03-31,0.015411
90993,2021-04-30,0.053994
90993,2021-05-28,-0.041033
90993,2021-06-30,0.054483
90993,2021-07-30,0.009520
90993,2021-08-31,-0.002504
90993,2021-09-30,-0.036644
90993,2021-10-29,0.205888
90993,2021-11-30,-0.055901
90993,2021-12-31,0.048807
90993,2022-01-31,-0.073920
90993,2022-02-28,0.011527
90993,2022-03-31,0.034187
90993,2022-04-29,-0.123448
90993,2022-05-31,-0.115879
90993,2022-06-30,-0.077840
90993,2022-07-29,0.084538
90993,2022-08-31,-0.011178
90993,2022-09-30,-0.100347
90993,2022-10-31,0.057775
90993,2022-11-30,0.133305
90993,2022-12-30,-0.049303
90993,2023-01-31,0.048348
90993,2023-02-28,-0.053464
90993,2023-03-31,0.028585
90993,2023-04-28,0.044491
90993,2023-05-31,-0.027357
90993,2023-06-30,0.071260
90993,2023-07-31,0.015210
90993,2023-08-31,0.027787
90993,2023-09-29,-0.063988
90993,2023-10-31,-0.023450
90993,2023-11-30,0.059568
90993,2023-12-29,0.131852
90993,2024-01-31,-0.008565
91041,2005-11-30,
91041,2005-12-30,C
91041,2006-01-31,0.354962
91041,2006-02-28,0.005634
91041,2006-03-31,0.111485
91041,2006-04-28,-0.042339
91041,2006-05-31,0.200000
91041,2006-06-30,-0.107017
91041,2006-07-31,0.029469
91041,2006-08-31,0.000954
91041,2006-09-29,-0.026692
91041,2006-10-31,0.041136
91041,2006-11-30,0.008467
91041,2006-12-29,0.044776
91041,2007-01-31,0.101786
91041,2007-02-28,-0.062399
91041,2007-03-30,-0.046672
91041,2007-04-30,-0.080236
91041,2007-05-31,0.103992
91041,2007-06-29,-0.000893
91041,2007-07-31,-0.112600
91041,2007-08-31,0.042296
91041,2007-09-28,0.026570
91041,2007-10-31,-0.038118
91041,2007-11-30,-0.343444
91041,2007-12-31,0.081967
91041,2008-01-31,-0.249311
91041,2008-02-29,0.088991
91041,2008-03-31,0.021904
91041,2008-04-30,0.136851
91041,2008-05-30,0.098622
91041,2008-06-30,-0.301650
91041,2008-07-31,0.192817
91041,2008-08-29,0.271791
91041,2008-09-30,0.013707
91041,2008-10-31,-0.308543
91041,2008-11-28,-0.565333
91041,2008-12-31,0.173824
91041,2009-01-30,-0.088850
91041,2009-02-27,-0.328872
91041,2009-03-31,-0.239316
91041,2009-04-30,0.464419
91041,2009-05-29,0.462916
91041,2009-06-30,-0.150350
91041,2009-07-31,0.201646
91041,2009-08-31,0.203767
91041,2009-09-30,0.165007
91041,2009-10-30,-0.186813
91041,2009-11-30,0.075075
91041,2009-12-31,0.188548
91041,2010-01-29,0.347826
91041,2010-02-26,0.132520
91041,2010-03-31,0.116243
91041,2010-04-30,0.082069
91041,2010-05-28,-0.220523
91041,2010-06-30,-0.145544
91041,2010-07-30,-0.116746
91041,2010-08-31,-0.063922
91041,2010-09-30,0.143518
91041,2010-10-29,-0.039474
91041,2010-11-30,0.133825
91041,2010-12-31,0.061338
91041,2011-01-31,-0.089317
91041,2011-02-28,0.022115
91041,2011-03-31,-0.059266
91041,2011-04-29,0.109000
91041,2011-05-31,0.039675
91041,2011-06-30,-0.005204
91041,2011-07-29,-0.032258
91041,2011-08-31,-0.166667
91041,2011-09-30,-0.134054
91041,2011-10-31,0.172285
91041,2011-11-30,-0.079872
91041,2011-12-30,-0.038194
91041,2012-01-31,0.237064
91041,2012-02-29,-0.093385
91041,2012-03-30,0.008584
91041,2012-04-30,-0.036170
91041,2012-05-31,0.032009
91041,2012-06-29,-0.018182
91041,2012-07-31,-0.028322
91041,2012-08-31,-0.044843
91041,2012-09-28,0.010563
91041,2012-10-31,0.062718
91041,2012-11-30,-0.040437
91041,2012-12-31,0.060365
91041,2013-01-31,0.102041
91041,2013-02-28,0.032164
91041,2013-03-28,0.168083
91041,2013-04-30,0.021019
91041,2013-05-31,0.077593
91041,2013-06-28,0.138869
91041,2013-07-31,0.056774
91041,2013-08-30,0.029304
91041,2013-09-30,0.100237
91041,2013-10-31,0.047979
91041,2013-11-29,-0.055041
91041,2013-12-31,0.075667
91041,2014-01-31,0.076417
91041,2014-02-28,0.066761
91041,2014-03-31,-0.041428
91041,2014-04-30,-0.040000
91041,2014-05-30,0.136015
91041,2014-06-30,0.040894
91041,2014-07-31,-0.059943
91041,2014-08-29,-0.053856
91041,2014-09-30,0.093807
91041,2014-10-31,0.082431
91041,2014-11-28,0.030769
91041,2014-12-31,-0.025746
91041,2015-01-30,-0.089621
91041,2015-02-27,0.076567
91041,2015-03-31,-0.014068
91041,2015-04-30,-0.006738
91041,2015-05-29,0.141261
91041,2015-06-30,-0.038811
91041,2015-07-31,-0.046199
91041,2015-08-31,-0.061022
91041,2015-09-30,-0.023558
91041,2015-10-30,0.134775
91041,2015-11-30,-0.069282
91041,2015-12-31,-0.032296
91041,2016-01-29,-0.076109
91041,2016-02-29,-0.031278
91041,2016-03-31,0.014552
91041,2016-04-29,-0.037203
91041,2016-05-31,0.124302
91041,2016-06-30,-0.026915
91041,2016-07-29,0.166809
91041,2016-08-31,-0.025529
91041,2016-09-30,0.028443
91041,2016-10-31,0.006914
91041,2016-11-30,0.000361
91041,2016-12-30,-0.039017
91041,2017-01-31,0.075940
91041,2017-02-28,-0.007338
91041,2017-03-31,0.068990
91041,2017-04-28,0.058940
91041,2017-05-31,0.072450
91041,2017-06-30,0.010438
91041,2017-07-31,0.069441
91041,2017-08-31,0.072176
91041,2017-09-29,0.089840
91041,2017-10-31,0.005281
91041,2017-11-30,0.036546
91041,2017-12-29,-0.061922
91041,2018-01-31,0.058492
91041,2018-02-28,-0.005770
91041,2018-03-29,-0.059375
91041,2018-04-30,-0.063360
91041,2018-05-31,0.080061
91041,2018-06-29,0.139338
91041,2018-07-31,0.014618
91041,2018-08-31,0.008117
91041,2018-09-28,0.096417
91041,2018-10-31,-0.039838
91041,2018-11-30,0.064627
91041,2018-12-31,-0.115481
91041,2019-01-31,0.086497
91041,2019-02-28,0.056999
91041,2019-03-29,0.123409
91041,2019-04-30,0.028329
91041,2019-05-31,-0.069177
91041,2019-06-28,0.089280
91041,2019-07-31,0.087698
91041,2019-08-30,-0.035387
91041,2019-09-30,-0.045605
91041,2019-10-31,0.062707
91041,2019-11-29,-0.009787
91041,2019-12-31,0.023779
91041,2020-01-31,-0.046313
91041,2020-02-28,-0.108421
91041,2020-03-31,-0.251934
91041,2020-04-30,-0.012978
91041,2020-05-29,0.095610
91041,2020-06-30,-0.098251
91041,2020-07-31,0.055944
91041,2020-08-31,0.213416
91041,2020-09-30,-0.051408
91041,2020-10-30,-0.094284
91041,2020-11-30,0.345287
91041,2020-12-31,0.119269
91041,2021-01-29,-0.095672
91041,2021-02-26,0.337246
91041,2021-03-31,-0.047378
91041,2021-04-30,-0.032723
91041,2021-05-28,0.100513
91041,2021-06-30,-0.027966
91041,2021-07-30,-0.099326
91041,2021-08-31,0.098999
91041,2021-09-30,0.051096
91041,2021-10-29,0.109953
91041,2021-11-30,0.054375
91041,2021-12-31,0.122269
91041,2022-01-31,-0.085053
91041,2022-02-28,0.103278
91041,2022-03-31,-0.026320
91041,2022-04-29,-0.108467
91041,2022-05-31,-0.093726
91041,2022-06-30,-0.131194
91041,2022-07-29,0.138169
91041,2022-08-31,-0.038621
91041,2022-09-30,-0.158477
91041,2022-10-31,0.046949
91041,2022-11-30,-0.086044
91041,2022-12-30,-0.041506
91041,2023-01-31,0.154144
91041,2023-02-28,-0.104734
91041,2023-03-31,-0.028587
91041,2023-04-28,-0.031714
91041,2023-05-31,0.179404
91041,2023-06-30,0.139730
91041,2023-07-31,-0.036879
91041,2023-08-31,-0.036695
91041,2023-09-29,-0.017627
91041,2023-10-31,-0.036368
91041,2023-11-30,0.052487
91041,2023-12-29,0.111375
91041,2024-01-31,-0.050748
91068,2005-12-30,
91068,2006-01-31,C
91068,2006-02-28,-0.040404
91068,2006-03-31,0.214693
91068,2006-04-28,-0.057772
91068,2006-05-31,0.106917
91068,2006-06-30,0.055046
91068,2006-07-31,-0.138638
91068,2006-08-31,-0.060190
91068,2006-09-29,0.006688
91068,2006-10-31,0.205959
91068,2006-11-30,-0.032554
91068,2006-12-29,-0.016393
91068,2007-01-31,0.042456
91068,2007-02-28,0.009593
91068,2007-03-30,0.035172
91068,2007-04-30,0.050403
91068,2007-05-31,0.327917
91068,2007-06-29,-0.015470
91068,2007-07-31,0.035882
91068,2007-08-31,0.177156
91068,2007-09-28,0.135975
91068,2007-10-31,0.176670
91068,2007-11-30,-0.042086
91068,2007-12-31,0.104544
91068,2008-01-31,-0.181478
91068,2008-02-29,-0.175112
91068,2008-03-31,0.142296
91068,2008-04-30,-0.134885
91068,2008-05-30,-0.059411
91068,2008-06-30,-0.104875
91068,2008-07-31,-0.170903
91068,2008-08-29,0.011971
91068,2008-09-30,-0.199509
91068,2008-10-31,-0.085421
91068,2008-11-28,-0.023054
91068,2008-12-31,0.250101
91068,2009-01-30,-0.229429
91068,2009-02-27,0.143844
91068,2009-03-31,0.215083
91068,2009-04-30,0.221603
91068,2009-05-29,-0.023431
91068,2009-06-30,0.010229
91068,2009-07-31,0.172875
91068,2009-08-31,-0.106043
91068,2009-09-30,0.157010
91068,2009-10-30,-0.160330
91068,2009-11-30,0.024052
91068,2009-12-31,0.056441
91068,2010-01-29,0.094147
91068,2010-02-26,0.085528
91068,2010-03-31,0.076019
91068,2010-04-30,0.197391
91068,2010-05-28,0.054629
91068,2010-06-30,-0.038445
91068,2010-07-30,0.081061
91068,2010-08-31,0.019811
91068,2010-09-30,0.140357
91068,2010-10-29,0.222151
91068,2010-11-30,0.229675
91068,2010-12-31,-0.177299
91068,2011-01-31,0.029437
91068,2011-02-28,0.119130
91068,2011-03-31,0.111714
91068,2011-04-29,-0.020487
91068,2011-05-31,0.083511
91068,2011-06-30,0.066143
91068,2011-07-29,0.053181
91068,2011-08-31,-0.034537
91068,2011-09-30,-0.033251
91068,2011-10-31,0.109490
91068,2011-11-30,-0.043318
91068,2011-12-30,0.050317
91068,2012-01-31,0.087493
91068,2012-02-29,0.062430
91068,2012-03-30,0.071191
91068,2012-04-30,-0.009211
91068,2012-05-31,-0.002608
91068,2012-06-29,-0.080180
91068,2012-07-31,-0.230609
91068,2012-08-31,-0.012623
91068,2012-09-28,0.100125
91068,2012-10-31,-0.198432
91068,2012-11-30,0.036341
91068,2012-12-31,0.127682
91068,2013-01-31,0.032105
91068,2013-02-28,0.031856
91068,2013-03-28,0.028662
91068,2013-04-30,0.114524
91068,2013-05-31,-0.006030
91068,2013-06-28,0.009280
91068,2013-07-31,0.131522
91068,2013-08-30,-0.009945
91068,2013-09-30,0.050552
91068,2013-10-31,0.228930
91068,2013-11-29,-0.005902
91068,2013-12-31,0.017028
91068,2014-01-31,0.036000
91068,2014-02-28,0.024005
91068,2014-03-31,0.005025
91068,2014-04-30,-0.122436
91068,2014-05-30,0.097472
91068,2014-06-30,0.083021
91068,2014-07-31,0.135002
91068,2014-08-29,0.009145
91068,2014-09-30,-0.017771
91068,2014-10-31,-0.042890
91068,2014-11-28,0.040157
91068,2014-12-31,0.031479
91068,2015-01-30,0.037005
91068,2015-02-27,-0.063212
91068,2015-03-31,-0.021700
91068,2015-04-30,-0.044886
91068,2015-05-29,-0.009367
91068,2015-06-30,-0.017108
91068,2015-07-31,0.226847
91068,2015-08-31,-0.043410
91068,2015-09-30,0.014422
91068,2015-10-30,-0.111100
91068,2015-11-30,-0.094778
91068,2015-12-31,-0.172030
91068,2016-01-29,-0.056018
91068,2016-02-29,0.124048
91068,2016-03-31,-0.075006
91068,2016-04-29,-0.106164
91068,2016-05-31,0.049861
91068,2016-06-30,-0.088696
91068,2016-07-29,0.052711
91068,2016-08-31,-0.024199
91068,2016-09-30,0.023614
91068,2016-10-31,-0.148146
91068,2016-11-30,0.098597
91068,2016-12-30,-0.047965
91068,2017-01-31,0.116930
91068,2017-02-28,-0.006407
91068,2017-03-31,0.063954
91068,2017-04-28,0.064980
91068,2017-05-31,0.006070
91068,2017-06-30,-0.128313
91068,2017-07-31,-0.173828
91068,2017-08-31,-0.078715
91068,2017-09-29,-0.028038
91068,2017-10-31,-0.116720
91068,2017-11-30,0.119493
91068,2017-12-29,-0.050462
91068,2018-01-31,0.123620
91068,2018-02-28,-0.019553
91068,2018-03-29,0.014761
91068,2018-04-30,0.310173
91068,2018-05-31,0.016181
91068,2018-06-29,0.002766
91068,2018-07-31,0.005309
91068,2018-08-31,0.095743
91068,2018-09-28,-0.043478
91068,2018-10-31,0.012783
91068,2018-11-30,0.027980
91068,2018-12-31,-0.087530
91068,2019-01-31,0.226545
91068,2019-02-28,0.147127
91068,2019-03-29,0.169177
91068,2019-04-30,-0.031353
91068,2019-05-31,-0.040797
91068,2019-06-28,0.110475
91068,2019-07-31,0.085485
91068,2019-08-30,0.053914
91068,2019-09-30,0.002445
91068,2019-10-31,-0.074137
91068,2019-11-29,0.045955
91068,2019-12-31,0.028492
91068,2020-01-31,0.035420
91068,2020-02-28,-0.107504
91068,2020-03-31,-0.154063
91068,2020-04-30,0.342527
91068,2020-05-29,0.142690
91068,2020-06-30,0.048261
91068,2020-07-31,0.097685
91068,2020-08-31,0.134284
91068,2020-09-30,-0.050806
91068,2020-10-30,-0.033955
91068,2020-11-30,0.073201
91068,2020-12-31,0.075444
91068,2021-01-29,0.067274
91068,2021-02-26,-0.025676
91068,2021-03-31,-0.014688
91068,2021-04-30,0.050119
91068,2021-05-28,-0.080461
91068,2021-06-30,0.130002
91068,2021-07-30,0.201956
91068,2021-08-31,0.021407
91068,2021-09-30,-0.045084
91068,2021-10-29,-0.021177
91068,2021-11-30,-0.076233
91068,2021-12-31,0.063794
91068,2022-01-31,-0.150247
91068,2022-02-28,0.025424
91068,2022-03-31,0.038520
91068,2022-04-29,-0.079910
91068,2022-05-31,-0.036452
91068,2022-06-30,-0.067941
91068,2022-07-29,0.196564
91068,2022-08-31,0.020828
91068,2022-09-30,-0.058893
91068,2022-10-31,-0.002948
91068,2022-11-30,0.085849
91068,2022-12-30,-0.147189
91068,2023-01-31,0.186589
91068,2023-02-28,-0.094328
91068,2023-03-31,0.145673
91068,2023-04-28,0.210345
91068,2023-05-31,0.004290
91068,2023-06-30,0.030104
91068,2023-07-31,-0.082618
91068,2023-08-31,-0.018163
91068,2023-09-29,-0.049210
91068,2023-10-31,0.060251
91068,2023-11-30,0.133895
91068,2023-12-29,0.038465
91068,2024-01-31,0.053263
91103,2006-01-31,
91103,2006-02-28,C
91103,2006-03-31,0.125740
91103,2006-04-28,-0.098172
91103,2006-05-31,-0.182727
91103,2006-06-30,0.054027
91103,2006-07-31,-0.157318
91103,2006-08-31,-0.043611
91103,2006-09-29,0.062800
91103,2006-10-31,0.352653
91103,2006-11-30,0.129104
91103,2006-12-29,0.084278
91103,2007-01-31,-0.018182
91103,2007-02-28,-0.074306
91103,2007-03-30,-0.045511
91103,2007-04-30,-0.124967
91103,2007-05-31,0.175449
91103,2007-06-29,0.033877
91103,2007-07-31,0.087460
91103,2007-08-31,0.075442
91103,2007-09-28,-0.019802
91103,2007-10-31,0.029443
91103,2007-11-30,-0.145303
91103,2007-12-31,-0.128969
91103,2008-01-31,0.124509
91103,2008-02-29,-0.201581
91103,2008-03-31,-0.289439
91103,2008-04-30,-0.307942
91103,2008-05-30,-0.426846
91103,2008-06-30,-0.388759
91103,2008-07-31,0.591954
91103,2008-08-29,0.336943
91103,2008-09-30,-0.208821
91103,2008-10-31,0.656428
91103,2008-11-28,-0.227335
91103,2008-12-31,-0.020444
91103,2009-01-30,-0.143376
91103,2009-02-27,-0.479873
91103,2009-03-31,-0.087576
91103,2009-04-30,0.098214
91103,2009-05-29,-0.054878
91103,2009-06-30,-0.313978
91103,2009-07-31,0.291536
91103,2009-08-31,0.512136
91103,2009-09-30,0.479936
91103,2009-10-30,-0.293926
91103,2009-11-30,0.192012
91103,2009-12-31,0.663660
91103,2010-01-29,-0.052672
91103,2010-02-26,0.402289
91103,2010-03-31,0.140087
91103,2010-04-30,0.104590
91103,2010-05-28,-0.073504
91103,2010-06-30,0.027486
91103,2010-07-30,0.154669
91103,2010-08-31,-0.106887
91103,2010-09-30,0.115906
91103,2010-10-29,0.227388
91103,2010-11-30,-0.046832
91103,2010-12-31,-0.139451
91103,2011-01-31,0.066331
91103,2011-02-28,-0.053543
91103,2011-03-31,-0.043677
91103,2011-04-29,-0.007395
91103,2011-05-31,0.058282
91103,2011-06-30,-0.062940
91103,2011-07-29,-0.199293
91103,2011-08-31,0.025938
91103,2011-09-30,0.042496
91103,2011-10-31,-0.003096
91103,2011-11-30,-0.069876
91103,2011-12-30,0.050084
91103,2012-01-31,0.224165
91103,2012-02-29,-0.106061
91103,2012-03-30,0.041162
91103,2012-04-30,0.019535
91103,2012-05-31,0.148266
91103,2012-06-29,-0.033373
91103,2012-07-31,-0.223592
91103,2012-08-31,-0.023293
91103,2012-09-28,0.056911
91103,2012-10-31,-0.014872
91103,2012-11-30,0.052577
91103,2012-12-31,0.156281
91103,2013-01-31,0.032934
91103,2013-02-28,0.106004
91103,2013-03-28,0.198428
91103,2013-04-30,0.009060
91103,2013-05-31,0.004954
91103,2013-06-28,-0.036044
91103,2013-07-31,0.113774
91103,2013-08-30,-0.183357
91103,2013-09-30,0.079058
91103,2013-10-31,0.105503
91103,2013-11-29,0.156112
91103,2013-12-31,-0.036178
91103,2014-01-31,0.211737
91103,2014-02-28,-0.019197
91103,2014-03-31,-0.007340
91103,2014-04-30,-0.084248
91103,2014-05-30,0.085637
91103,2014-06-30,-0.074375
91103,2014-07-31,0.129535
91103,2014-08-29,0.026299
91103,2014-09-30,-0.017223
91103,2014-10-31,0.128660
91103,2014-11-28,0.159439
91103,2014-12-31,0.092438
91103,2015-01-30,0.037076
91103,2015-02-27,-0.060401
91103,2015-03-31,0.031758
91103,2015-04-30,-0.111673
91103,2015-05-29,-0.086207
91103,2015-06-30,-0.028943
91103,2015-07-31,0.063762
91103,2015-08-31,0.010286
91103,2015-09-30,-0.068808
91103,2015-10-30,0.136852
91103,2015-11-30,-0.075941
91103,2015-12-31,0.028172
91103,2016-01-29,-0.157417
91103,2016-02-29,0.185998
91103,2016-03-31,0.045407
91103,2016-04-29,-0.234714
91103,2016-05-31,-0.015717
91103,2016-06-30,-0.089820
91103,2016-07-29,0.142544
91103,2016-08-31,0.075069
91103,2016-09-30,0.040865
91103,2016-10-31,0.071660
91103,2016-11-30,0.226214
91103,2016-12-30,0.056998
91103,2017-01-31,-0.033068
91103,2017-02-28,0.051369
91103,2017-03-31,-0.046565
91103,2017-04-28,-0.006087
91103,2017-05-31,0.134739
91103,2017-06-30,-0.055479
91103,2017-07-31,-0.100598
91103,2017-08-31,-0.084515
91103,2017-09-29,-0.017431
91103,2017-10-31,-0.039422
91103,2017-11-30,0.082763
91103,2017-12-29,0.064435
91103,2018-01-31,0.006231
91103,2018-02-28,-0.000442
91103,2018-03-29,0.024782
91103,2018-04-30,-0.027782
91103,2018-05-31,0.030352
91103,2018-06-29,0.002012
91103,2018-07-31,0.153019
91103,2018-08-31,0.087313
91103,2018-09-28,0.018760
91103,2018-10-31,-0.039861
91103,2018-11-30,0.130862
91103,2018-12-31,-0.134126
91103,2019-01-31,0.042279
91103,2019-02-28,0.006188
91103,2019-03-29,-0.091447
91103,2019-04-30,0.113813
91103,2019-05-31,-0.126153
91103,2019-06-28,0.127495
91103,2019-07-31,0.049800
91103,2019-08-30,-0.082690
91103,2019-09-30,0.048630
91103,2019-10-31,0.027485
91103,2019-11-29,0.021576
91103,2019-12-31,-0.050754
91103,2020-01-31,-0.150868
91103,2020-02-28,-0.176604
91103,2020-03-31,-0.487742
91103,2020-04-30,-0.062441
91103,2020-05-29,-0.052062
91103,2020-06-30,0.234308
91103,2020-07-31,-0.093326
91103,2020-08-31,0.147228
91103,2020-09-30,-0.034722
91103,2020-10-30,-0.025611
91103,2020-11-30,0.330478
91103,2020-12-31,-0.039956
91103,2021-01-29,-0.075376
91103,2021-02-26,0.317329
91103,2021-03-31,0.092255
91103,2021-04-30,-0.054571
91103,2021-05-28,0.072610
91103,2021-06-30,-0.103856
91103,2021-07-30,-0.106521
91103,2021-08-31,-0.004495
91103,2021-09-30,0.022791
91103,2021-10-29,-0.030061
91103,2021-11-30,-0.084092
91103,2021-12-31,0.035968
91103,2022-01-31,-0.020557
91103,2022-02-28,0.035448
91103,2022-03-31,0.044144
91103,2022-04-29,0.089301
91103,2022-05-31,-0.056832
91103,2022-06-30,-0.256351
91103,2022-07-29,0.037549
91103,2022-08-31,-0.047347
91103,2022-09-30,-0.070837
91103,2022-10-31,0.324316
91103,2022-11-30,0.025302
91103,2022-12-30,-0.146479
91103,2023-01-31,0.298674
91103,2023-02-28,0.061275
91103,2023-03-31,-0.148383
91103,2023-04-28,-0.010170
91103,2023-05-31,0.083676
91103,2023-06-30,0.156010
91103,2023-07-31,-0.010206
91103,2023-08-31,-0.082858
91103,2023-09-29,-0.150773
91103,2023-10-31,-0.172340
91103,2023-11-30,0.125393
91103,2023-12-29,0.047208
91103,2024-01-31,0.002908
91152,2006-02-28,
91152,2006-03-31,C
91152,2006-04-28,-0.039612
91152,2006-05-31,0.018601
91152,2006-06-30,-0.049226
91152,2006-07-31,0.068894
91152,2006-08-31,-0.116016
91152,2006-09-29,0.079099
91152,2006-10-31,-0.016380
91152,2006-11-30,0.016653
91152,2006-12-29,0.085586
91152,2007-01-31,0.201433
91152,2007-02-28,0.001570
91152,2007-03-30,0.140439
91152,2007-04-30,0.040957
91152,2007-05-31,-0.024294
91152,2007-06-29,0.094993
91152,2007-07-31,0.018290
91152,2007-08-31,-0.013349
91152,2007-09-28,0.124477
91152,2007-10-31,-0.004157
91152,2007-11-30,0.047452
91152,2007-12-31,-0.052643
91152,2008-01-31,-0.083905
91152,2008-02-29,-0.060899
91152,2008-03-31,-0.046577
91152,2008-04-30,0.024831
91152,2008-05-30,0.148275
91152,2008-06-30,-0.229587
91152,2008-07-31,0.095862
91152,2008-08-29,0.020375
91152,2008-09-30,-0.088658
91152,2008-10-31,-0.119486
91152,2008-11-28,0.177837
91152,2008-12-31,-0.054366
91152,2009-01-30,0.015192
91152,2009-02-27,0.036972
91152,2009-03-31,-0.070741
91152,2009-04-30,0.070037
91152,2009-05-29,0.116107
91152,2009-06-30,-0.077002
91152,2009-07-31,0.057735
91152,2009-08-31,0.162706
91152,2009-09-30,0.118823
91152,2009-10-30,-0.059827
91152,2009-11-30,0.106432
91152,2009-12-31,0.095502
91152,2010-01-29,0.016424
91152,2010-02-26,0.040398
91152,2010-03-31,0.056153
91152,2010-04-30,0.042044
91152,2010-05-28,-0.045413
91152,2010-06-30,-0.032790
91152,2010-07-30,0.061532
91152,2010-08-31,0.068673
91152,2010-09-30,0.071860
91152,2010-10-29,0.068010
91152,2010-11-30,0.033650
91152,2010-12-31,0.051241
91152,2011-01-31,0.075962
91152,2011-02-28,0.037429
91152,2011-03-31,0.042921
91152,2011-04-29,-0.006322
91152,2011-05-31,-0.015606
91152,2011-06-30,0.112073
91152,2011-07-29,-0.012282
91152,2011-08-31,0.019873
